grade,lat,long
C,40.71836833,-73.9945816
C,40.74210665,-73.98283319
C,40.72598518,-74.00132409
C,40.85822007,-73.90400175
C,40.71439509,-73.75210647
B,40.65197779,-73.9496866
C,40.59865275,-73.95805597
C,40.74537707,-73.90625094
C,40.88627656,-73.84792538
B,40.70588502,-74.0071811
B,40.73653164,-73.86576583
B,40.70778469,-73.80248338
B,40.69436718,-73.80188138
B,40.60992885,-73.92228162
B,40.87288513,-73.91815834
B,40.71843965,-73.83727096
C,40.64119888,-74.00719212
C,40.73394246,-73.86978351
C,40.78434126,-73.9737477
B,40.72529345,-74.00350321
B,40.8148879,-73.94401385
C,40.75173162,-73.93956637
C,40.73010114,-73.98347493
B,40.62019578,-74.00754646
B,40.74553435,-73.97973223
B,40.74931356,-73.75567902
B,40.70588258,-73.89664774
C,40.87873784,-73.91567763
B,40.75813492,-73.91720977
C,40.68362328,-73.96749579
C,40.76303038,-73.98595755
C,40.63578377,-74.13493507
C,40.71128314,-73.96123119
C,40.71975384,-73.73296285
C,40.74541592,-73.90345397
B,40.63386466,-74.02679816
B,40.74312973,-73.951541
B,40.74455603,-73.99278585
C,40.8296922,-73.948081
B,40.71562638,-73.99645402
B,40.76048637,-73.98956061
B,40.74625217,-73.99101727
B,40.61321288,-74.12062632
B,40.62440489,-73.9462456
B,40.63726659,-73.89744981
C,40.67801571,-73.97938149
B,40.85095473,-73.89457074
B,40.7528175,-73.85985689
B,40.82851847,-73.87982017
B,40.7853682,-73.97556007
B,40.72969375,-73.95757629
C,40.67496105,-73.91104775
B,40.74989122,-73.9859495
C,40.71307791,-73.93602685
C,40.82565494,-73.94864784
B,40.5782864,-73.95798242
B,40.66952697,-73.91180483
C,40.73562404,-73.98678245
C,40.71486063,-73.99819997
B,40.73998509,-73.8785659
B,40.671361,-73.84300633
C,40.73211362,-73.98805324
B,40.74633999,-73.89612278
B,40.74124278,-73.91984715
C,40.77509004,-73.98049586
B,40.73825585,-73.98354868
B,40.6285406,-74.0230097
B,40.69437414,-73.95779358
C,40.73376983,-73.97727497
B,40.70217403,-73.92429433
C,40.63295506,-74.13394216
B,40.73514255,-73.87528392
C,40.67025824,-73.82097608
B,40.70250464,-73.90073927
B,40.63761667,-74.08000268
C,40.63586567,-74.02649271
B,40.57718418,-73.96135973
C,40.87135314,-73.86293625
C,40.82924627,-73.89725035
C,40.72097363,-73.80587137
B,40.68762505,-73.8341373
B,40.67979637,-73.93891074
B,40.81761391,-73.91750039
B,40.84622019,-73.91832862
B,40.86749171,-73.89757428
B,40.87131968,-73.87703429
B,40.64260245,-73.95161428
B,40.63830452,-73.96852682
B,40.62764455,-74.01367162
C,40.74194661,-73.97793256
B,40.74301781,-73.98216894
B,40.72693693,-73.98743
C,40.68729529,-73.94470913
B,40.74436953,-73.99544921
B,40.71494596,-73.91339302
B,40.88315832,-73.86302031
B,40.74633998,-73.89611196
C,40.73010114,-73.98347493
B,40.72810688,-73.99906914
B,40.72883497,-73.86315475
B,40.74697591,-73.98319283
B,40.65507019,-73.96134688
C,40.84043333,-73.84331417
B,40.70817686,-74.0077873
B,40.59424704,-74.08655065
B,40.64099044,-74.00384828
B,40.73136686,-73.95444333
C,40.74232881,-73.9817469
B,40.7471857,-74.00296301
C,40.5941415,-74.18653542
B,40.6211091,-74.02905158
B,40.74312973,-73.951541
B,40.73285499,-73.99117784
C,40.80000429,-73.96871735
C,40.76518655,-73.91394836
B,40.76041315,-73.96586266
B,40.71152361,-73.94516149
C,40.71586248,-73.99919917
C,40.71333398,-73.98858327
C,40.60216275,-74.00291333
B,40.758502,-73.83324181
C,40.75764288,-73.92005836
C,40.71282098,-74.00829646
B,40.74436953,-73.99544921
C,40.71586248,-73.99919917
B,40.76888333,-73.77422845
B,40.76234039,-73.77037372
B,40.74244189,-73.87369678
C,40.69143568,-73.86632215
B,40.69370019,-73.98478579
C,40.76273298,-73.83414447
B,40.58229742,-74.16905259
B,40.6568663,-74.00174079
B,40.79837128,-73.94106611
B,40.85466542,-73.88575537
B,40.68478782,-73.83097503
B,40.75977791,-73.82923543
B,40.71558237,-73.99414174
C,40.67889581,-73.94964098
C,40.74586538,-73.8260376
B,40.61615001,-73.99319959
C,40.66116338,-73.96069455
C,40.65357404,-73.83850377
B,40.71812417,-74.00012987
B,40.70131064,-73.91432686
B,40.76427039,-73.91111934
B,40.7133645,-73.7631772
B,40.78803517,-73.94229228
C,40.68414246,-73.83261722
B,40.67319309,-73.87040367
B,40.76428624,-73.96666569
B,40.63298932,-74.00568165
B,40.68950614,-73.97049301
B,40.65514306,-73.86770341
B,40.66116338,-73.96069455
B,40.81759339,-73.92354473
C,40.66003806,-73.9534614
B,40.73701871,-73.99006227
C,40.73107388,-74.00468338
B,40.67491555,-73.96321719
B,40.70350951,-73.92664435
C,40.75937123,-73.98305613
C,40.80389968,-73.9541262
C,40.88119868,-73.88299012
B,40.67725275,-73.97987203
C,40.63769927,-74.08717651
C,40.74448761,-74.00279688
B,40.71374884,-73.99372707
C,40.7146601,-73.99377027
C,40.75166203,-73.85549212
B,40.88385778,-73.8626536
B,40.75469473,-73.98750054
B,40.70679149,-73.89707554
B,40.75050916,-73.89299429
B,40.82099536,-73.89105593
C,40.79166312,-73.94668787
B,40.64048446,-74.01513357
B,40.80449861,-73.95559232
C,40.58507014,-73.9277398
C,40.671361,-73.84300633
B,40.68122609,-74.00515938
B,40.70180325,-73.80862151
B,40.67982351,-73.96416268
B,40.71095406,-73.90517414
B,40.62594977,-74.1344504
B,40.84181681,-73.93913364
C,40.65942387,-73.7657879
B,40.81169643,-73.90364284
B,40.87135893,-73.86318935
B,40.73461988,-73.87422405
C,40.72954789,-74.00087676
B,40.63597543,-74.00903629
B,40.6509759,-73.94957925
B,40.71407244,-73.9898132
C,40.76400085,-73.9668716
B,40.71528313,-73.99314976
C,40.71457379,-73.98208279
B,40.75469473,-73.98750054
B,40.76200338,-73.80319555
B,40.76038479,-73.98931517
B,40.88814764,-73.86025406
C,40.71550565,-73.99813142
B,40.75053493,-73.86302338
B,40.73874248,-74.00922349
B,40.72174942,-73.98837979
B,40.66085062,-73.96110563
B,40.69634511,-73.83790571
B,40.78073066,-73.98137885
C,40.8338411,-73.86087088
B,40.75512119,-73.82816457
B,40.83086552,-73.82638545
C,40.6365401,-73.91168285
B,40.57315135,-73.97989633
B,40.69999199,-73.89938339
B,40.74918037,-73.88975183
C,40.76965275,-73.93089267
B,40.6807421,-73.95392281
B,40.85523458,-73.93685115
C,40.68154857,-73.92247184
B,40.70329391,-73.99204736
C,40.71417983,-73.99506531
B,40.70354537,-73.96045667
B,40.69061214,-73.98346312
B,40.70716712,-73.80248522
C,40.81930011,-73.92697145
B,40.75289636,-73.82712002
B,40.71305244,-73.73591883
C,40.87915859,-73.84316831
B,40.75209393,-73.97760435
C,40.81398591,-73.95954182
C,40.80973299,-73.9243702
B,40.69374726,-73.82761295
B,40.67227378,-73.91088552
B,40.74994149,-73.882294
B,40.76157522,-73.9605376
C,40.84659446,-73.89579574
B,40.81286877,-73.90738379
B,40.76414818,-73.88209913
B,40.75594129,-73.9926655
B,40.68726028,-73.82153242
B,40.7173484,-73.73968232
C,40.68364885,-73.9117969
C,40.78169026,-73.97568781
B,40.64517958,-73.9580194
B,40.89673551,-73.85551552
B,40.71640991,-73.95988266
B,40.70852412,-73.7999419
B,40.84121947,-73.93593929
B,40.61441806,-73.97405971
C,40.71845352,-73.99773451
B,40.71814005,-73.98840207
B,40.82852412,-73.87996831
C,40.64037833,-74.00445719
B,40.84421663,-73.83052139
C,40.68947839,-73.96933914
B,40.7290154,-74.00087314
B,40.84285437,-73.93922305
B,40.78806062,-73.97472488
B,40.74687064,-73.89118483
B,40.85500255,-73.92958182
B,40.69330787,-73.85306957
B,40.70902513,-74.00543928
C,40.70592449,-73.92184466
B,40.7146601,-73.99377027
B,40.60786829,-73.96174526
C,40.68944526,-73.9686324
B,40.79823008,-73.93378484
B,40.6866615,-73.82303042
C,40.74705559,-73.8894125
B,40.70463872,-74.00960828
C,40.72867768,-74.00528935
C,40.78289007,-73.95101724
B,40.72828559,-73.95732102
C,40.60539753,-73.98237149
B,40.64407474,-74.07657999
C,40.61810173,-74.00252862
B,40.67731862,-73.97985399
C,40.71599139,-74.00478692
B,40.71379547,-73.99315713
C,40.81729898,-73.92246844
B,40.76983421,-73.73618019
B,40.76097101,-73.82682102
C,40.75285297,-73.86424938
C,40.5173084,-74.24122194
C,40.63778846,-73.96837934
C,40.86547393,-73.8652587
B,40.78627195,-73.8359923
B,40.81932577,-73.91630237
B,40.72367948,-74.00471893
B,40.7144404,-73.99185845
B,40.75543921,-74.00221983
B,40.65846097,-73.99643184
C,40.73328622,-73.79457032
B,40.7528175,-73.85985689
B,40.89673551,-73.85551552
B,40.85128239,-73.89878496
B,40.75535473,-73.94507834
B,40.74767903,-73.98672952
B,40.70818032,-73.87246707
B,40.70696916,-73.90920146
B,40.67713072,-73.96362696
B,40.70150302,-73.89483325
C,40.68072285,-73.95382909
B,40.80708005,-73.91815287
B,40.70250045,-73.98940382
C,40.6365401,-73.91168285
B,40.8148879,-73.94401385
B,40.79828609,-73.94086392
B,40.55829934,-74.16928314
B,40.7454355,-73.97949768
B,40.75909891,-73.83413912
C,40.74550439,-73.90421532
B,40.66154805,-73.98603666
B,40.8542401,-73.8886733
C,40.67056092,-73.93054514
C,40.651803,-73.83803957
C,40.75874744,-73.97869222
C,40.74615763,-73.89783372
B,40.86689084,-73.89783191
C,40.84497813,-73.89024303
B,40.77268209,-73.96544837
C,40.76105216,-73.80390228
B,40.73260612,-73.95802906
C,40.66838798,-73.91937991
B,40.74233026,-74.00063153
C,40.7316092,-74.0016345
B,40.6677322,-73.98748446
C,40.71508257,-74.0095665
B,40.858648,-73.90371193
C,40.66987276,-73.84259529
C,40.74915706,-73.97772445
B,40.75785617,-73.98339943
C,40.75303441,-73.87165178
B,40.71893369,-74.00652234
B,40.6728836,-73.98321879
C,40.85840109,-73.8679121
B,40.65594384,-74.00715768
C,40.75468718,-73.89352897
B,40.60893634,-73.92391066
B,40.56894889,-74.11127413
B,40.86303366,-73.84343425
C,40.76528574,-73.88883339
C,40.72922796,-73.98120568
B,40.67163069,-73.77436786
C,40.72313473,-73.81992074
B,40.59925642,-73.96576172
C,40.71486063,-73.99819997
B,40.82894317,-73.87653836
B,40.7859667,-73.97625319
B,40.70216037,-73.95595649
B,40.73424944,-74.00736097
C,40.66954729,-73.93381936
B,40.81644364,-73.90221611
C,40.72060053,-73.80925277
B,40.84534439,-73.86554903
B,40.66004623,-73.96061592
B,40.8383815,-73.86365496
B,40.74108561,-73.90132031
B,40.62027286,-73.99824216
B,40.77822383,-73.97663147
B,40.62509192,-73.96205957
B,40.71407244,-73.9898132
C,40.6601795,-73.73946294
C,40.71802738,-73.84078202
B,40.73813617,-74.00447097
B,40.75152411,-73.98410482
B,40.66559341,-73.93143706
B,40.75196956,-73.97358005
B,40.74794137,-73.9400787
B,40.83186371,-73.90234152
C,40.63181397,-74.01283663
B,40.65053126,-74.00465247
B,40.70069705,-73.98846282
B,40.74686174,-73.86016902
B,40.60442447,-73.99797608
B,40.76275538,-73.79685438
C,40.7241091,-73.90441215
C,40.76748478,-73.73861916
C,40.75165109,-73.85552823
C,40.60163289,-73.99414457
B,40.65772014,-73.95030578
B,40.76327459,-73.91547783
B,40.7472513,-73.88743803
B,40.75614451,-73.92880601
B,40.63037414,-73.97710856
B,40.83040284,-73.9475348
B,40.68762505,-73.8341373
C,40.85488592,-73.85494887
C,40.6943762,-73.99284539
C,40.74742062,-73.94154083
B,40.73384018,-73.87157703
C,40.82789881,-73.90716766
B,40.72978654,-73.86016891
B,40.67309582,-73.77546963
B,40.84581285,-73.93857336
B,40.72200524,-73.99738806
B,40.83477372,-73.94436566
B,40.70547343,-73.89644279
B,40.67662702,-73.91090853
C,40.74987557,-73.86250863
B,40.79823008,-73.93378484
B,40.84480521,-73.90910295
C,40.75251719,-73.98070822
C,40.75648534,-73.92958169
B,40.6530291,-73.94982276
B,40.82473951,-73.95166561
B,40.758502,-73.83324181
B,40.71377132,-73.95746742
B,40.88758035,-73.90727207
C,40.65170189,-73.93112344
B,40.76118932,-73.90926443
C,40.74820086,-73.98991984
B,40.81305597,-73.94163469
B,40.74652776,-73.91782334
B,40.62916512,-74.02871646
B,40.75482135,-73.99153226
C,40.81424208,-73.93715393
C,40.8296922,-73.948081
B,40.6512294,-73.91802767
C,40.76932164,-73.98841839
B,40.69313192,-73.97022815
B,40.69945598,-73.9117723
B,40.59192144,-74.08754499
B,40.86696345,-73.89615418
C,40.70515746,-74.00983918
B,40.70616918,-73.75732737
C,40.71599139,-74.00478692
C,40.58629731,-73.98824504
B,40.62474061,-74.14246686
B,40.86192457,-73.92494329
B,40.65063331,-73.94473963
B,40.70175148,-73.94362234
C,40.7839689,-73.95832877
B,40.79259044,-73.96770602
B,40.7006541,-73.92966974
C,40.76438997,-73.97523207
B,40.64517958,-73.9580194
C,40.79943878,-73.9683781
B,40.80410505,-73.94666341
B,40.71062332,-73.95816199
B,40.71808848,-74.00133115
C,40.8718216,-73.84907947
B,40.73599801,-73.99578176
B,40.74324343,-73.91944777
B,40.67194673,-73.91392132
B,40.6241867,-73.99264761
B,40.6285406,-74.0230097
B,40.68975498,-73.82670381
B,40.75152411,-73.98410482
C,40.65071851,-73.95100294
C,40.74361742,-73.99448571
B,40.68173439,-73.97683848
B,40.68514603,-73.83005828
C,40.77843407,-73.90191107
B,40.81759339,-73.92354473
C,40.76711979,-73.98382311
C,40.82120762,-73.86596651
B,40.76334866,-73.91541997
C,40.88098967,-73.83944278
C,40.5996042,-73.98997477
C,40.7504718,-73.8630199
C,40.71550565,-73.99813142
B,40.66775132,-73.94233908
B,40.85527052,-73.88703401
B,40.6890453,-73.81689048
B,40.74461644,-73.90256373
C,40.89885519,-73.85393737
C,40.74727047,-73.88740191
B,40.78991529,-73.94796047
C,40.61070453,-74.002676
B,40.7466716,-73.98583469
B,40.74569743,-73.98782704
B,40.71596645,-73.83333421
B,40.67857284,-73.86798483
C,40.83601072,-73.85523954
B,40.67628465,-73.82025683
C,40.74394855,-73.95367684
B,40.72567829,-73.95100895
C,40.75738972,-73.82907192
C,40.75534476,-73.98373213
B,40.623233,-74.03116345
B,40.70329494,-73.93027647
C,40.73205655,-74.00368036
C,40.7490188,-73.98995942
C,40.74918579,-73.90176662
B,40.61194747,-74.01043768
B,40.68478782,-73.83097503
C,40.74384458,-73.8552096
C,40.74553868,-73.99315385
C,40.67020775,-73.98545086
B,40.73523488,-74.00606207
B,40.65205466,-73.94971898
B,40.82344006,-73.94892416
C,40.71026624,-73.84972079
C,40.79221491,-73.94126299
C,40.74291764,-74.00020209
C,40.6741927,-73.98212252
B,40.76320049,-73.98542325
C,40.85822007,-73.90400175
C,40.73074377,-73.98609427
B,40.8194435,-73.90204549
C,40.74291764,-74.00020209
B,40.60391118,-73.9971262
C,40.76932164,-73.98841839
B,40.66254116,-73.89814971
C,40.60197688,-73.75344016
C,40.77545506,-73.91444413
C,40.83852709,-73.91889466
C,40.67801571,-73.97938149
B,40.64740447,-74.01158559
C,40.83539315,-73.85523727
B,40.72630512,-73.98336042
B,40.76314212,-73.92221405
B,40.75159231,-73.87067285
C,40.74200344,-73.99344292
B,40.77771642,-73.97855615
B,40.85981106,-73.88779991
C,40.75315485,-73.92780943
C,40.75977791,-73.82923543
B,40.70250045,-73.98940382
C,40.88232541,-73.88166453
C,40.70982532,-73.79537512
C,40.59259814,-73.94036626
C,40.68836479,-73.98856592
C,40.63830452,-73.96852682
C,40.80000429,-73.96871735
C,40.74717285,-73.89148388
B,40.6975671,-73.95999862
B,40.82073841,-73.84841896
B,40.77996098,-73.80238761
B,40.86862105,-73.90216801
B,40.83426594,-73.91705324
B,40.77436641,-73.94827234
B,40.76187053,-73.92520087
B,40.72289339,-73.98348394
B,40.79192606,-73.94551032
C,40.80139206,-73.96499275
B,40.74812392,-73.87913567
B,40.71889049,-73.95796558
B,40.76627001,-73.95641934
B,40.60770449,-74.00206363
B,40.77597025,-73.82443137
B,40.781123,-73.95231846
B,40.75211807,-74.00115858
B,40.64385272,-74.01162821
B,40.63864074,-74.00719185
C,40.75094879,-74.00216193
C,40.74377949,-73.99958859
B,40.85418803,-73.8887493
B,40.73831348,-73.98350536
B,40.67538652,-73.98116684
B,40.73365385,-73.99302879
B,40.73489017,-73.97982208
B,40.7589713,-73.98992182
C,40.7409581,-73.87985603
B,40.74823106,-73.87664882
B,40.84644975,-73.91322476
C,40.76385541,-73.96697997
B,40.7592811,-73.71350632
B,40.75372876,-73.82760872
C,40.71373518,-73.93342902
C,40.74273245,-73.9187952
B,40.77617925,-73.97798256
B,40.75576692,-73.98033189
B,40.67925467,-73.77805548
B,40.71058712,-73.8516318
C,40.7472513,-73.88743803
C,40.73665398,-73.99515385
B,40.87825852,-73.90303612
C,40.75194197,-73.98994093
B,40.87968954,-73.8755831
B,40.83424333,-73.85111647
B,40.75775038,-73.86257894
B,40.70981713,-73.7954004
B,40.87873991,-73.90429747
B,40.69166087,-73.81167979
B,40.72950329,-73.81517328
C,40.59890745,-73.99788263
B,40.75790757,-73.78745534
B,40.63683041,-74.13419137
C,40.75048493,-73.99840473
B,40.74726257,-73.86251404
B,40.71595545,-73.83331981
B,40.75355633,-73.99881252
B,40.65071851,-73.95100294
B,40.69017521,-73.81459759
B,40.71883427,-73.95448079
C,40.75907081,-73.94440747
B,40.75871243,-73.83261681
C,40.68985673,-73.97972037
C,40.66902917,-73.95857389
B,40.74972721,-73.99353238
B,40.76403582,-73.83162147
C,40.76518379,-73.91392309
B,40.75407628,-73.96860185
B,40.84298016,-73.93834467
B,40.74002054,-73.98228883
B,40.73653164,-73.86576583
C,40.67292202,-73.9831611
B,40.7592232,-73.77357187
B,40.58001624,-73.83643955
C,40.74160123,-73.88067765
B,40.63368736,-74.0215271
C,40.70700227,-73.80238832
C,40.73765044,-73.87706181
B,40.6839025,-73.92926923
C,40.75949823,-73.98922868
C,40.73140884,-74.00117626
C,40.71881857,-74.00235929
C,40.6172259,-73.99211169
B,40.650529,-73.83774717
B,40.62882068,-74.07438645
C,40.68277861,-73.81326616
C,40.75720962,-73.83164241
C,40.75173162,-73.93956637
B,40.62764455,-74.01367162
B,40.75938011,-73.98823603
C,40.63024734,-74.00426557
C,40.67979772,-73.84447901
B,40.8507722,-73.93786751
B,40.87326763,-73.8788567
B,40.71724845,-73.99428949
B,40.8194435,-73.90204549
B,40.77068238,-73.96069104
C,40.60079862,-74.00060138
B,40.69056189,-73.95844868
C,40.7601529,-73.91802305
C,40.64190574,-73.98135649
C,40.76232391,-73.77036656
B,40.74610929,-73.89007452
B,40.62409642,-74.02482734
C,40.66987276,-73.84259529
B,40.61530442,-74.06702352
C,40.70730461,-73.80423414
B,40.69017521,-73.81459759
C,40.68148819,-73.76528827
B,40.5782864,-73.95798242
B,40.7303948,-73.98324033
B,40.75372876,-73.82760872
B,40.81923151,-73.92700404
C,40.87882096,-73.91675515
C,40.73347284,-74.0037923
C,40.71367621,-73.75477488
B,40.7547283,-73.91670148
C,40.7839689,-73.95832877
B,40.75349856,-73.99449211
C,40.64831283,-73.7882815
B,40.74142707,-73.99385798
B,40.88126026,-73.8788457
C,40.76984039,-73.96263746
B,40.75001122,-73.94622326
B,40.75479116,-73.99155392
C,40.71378998,-73.99321845
C,40.76134282,-73.99048819
C,40.88119868,-73.88299012
B,40.70428165,-73.92800322
B,40.80610288,-73.94038375
C,40.70587471,-73.80919408
B,40.74367412,-73.92310299
B,40.70576516,-73.89429991
B,40.87374875,-73.88497396
C,40.59617749,-73.98049791
C,40.83538215,-73.85521923
C,40.81729898,-73.92246844
B,40.75282548,-73.86420973
B,40.7640952,-73.9706656
B,40.86696345,-73.89615418
C,40.74634277,-73.99127349
B,40.70917314,-74.00877573
C,40.72907799,-73.98879343
C,40.84860912,-73.93744664
C,40.74756177,-73.89351514
B,40.72592478,-73.99790383
C,40.64340217,-73.91546811
B,40.70727306,-73.95387916
C,40.75360549,-73.99241671
B,40.75315485,-73.92780943
B,40.71500943,-73.83207407
B,40.75088744,-73.97075806
B,40.67194673,-73.91392132
C,40.74684419,-73.88380445
B,40.77215564,-73.92596912
B,40.69783207,-73.9247068
B,40.75063902,-73.97664119
B,40.616258,-74.07408064
C,40.60873643,-74.00511775
B,40.75777465,-73.96329399
